2023-07-28 17:11:33,442 INFO  ExportHelperExtension.cs: 1136 - Found 53 in VehiculoConPrototipo
2023-07-28 17:11:33,443 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in VehiculoConPrototipo
2023-07-28 17:11:33,443 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-28 17:11:33,444 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-07-28 17:11:33,444 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Parachoque delantero-1
2023-07-28 17:11:33,445 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Parachoque delantero-1
2023-07-28 17:11:33,445 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Parachoque delantero-1
2023-07-28 17:11:33,446 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Vehiculo_2_URDF-1
2023-07-28 17:11:33,446 INFO  ExportHelperExtension.cs: 1136 - Found 82 in Vehiculo_2_URDF-1
2023-07-28 17:11:33,447 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Vehiculo_2_URDF-1
2023-07-28 17:11:33,447 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base nueva-1
2023-07-28 17:11:33,448 INFO  ExportHelperExtension.cs: 1136 - Found 67 in Base nueva-1
2023-07-28 17:11:33,448 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base nueva-1
2023-07-28 17:11:33,449 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Parachoque trasero-1
2023-07-28 17:11:33,449 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Parachoque trasero-1
2023-07-28 17:11:33,449 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Parachoque trasero-1
2023-07-28 17:11:33,450 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from VehiculoConPrototipo
2023-07-28 17:11:33,450 INFO  ExportHelperExtension.cs: 1136 - Found 53 in VehiculoConPrototipo
2023-07-28 17:11:33,451 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in VehiculoConPrototipo
2023-07-28 17:11:33,451 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-28 17:11:33,452 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-07-28 17:11:33,452 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Parachoque delantero-1
2023-07-28 17:11:33,452 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Parachoque delantero-1
2023-07-28 17:11:33,453 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Parachoque delantero-1
2023-07-28 17:11:33,453 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Vehiculo_2_URDF-1
2023-07-28 17:11:33,454 INFO  ExportHelperExtension.cs: 1136 - Found 82 in Vehiculo_2_URDF-1
2023-07-28 17:11:33,454 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Vehiculo_2_URDF-1
2023-07-28 17:11:33,455 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base nueva-1
2023-07-28 17:11:33,455 INFO  ExportHelperExtension.cs: 1136 - Found 67 in Base nueva-1
2023-07-28 17:11:33,456 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base nueva-1
2023-07-28 17:11:33,456 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Parachoque trasero-1
2023-07-28 17:11:33,457 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Parachoque trasero-1
2023-07-28 17:11:33,457 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Parachoque trasero-1
2023-07-28 17:11:33,494 INFO  SwAddin.cs: 339 - Loading config tree
2023-07-28 17:11:33,495 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-07-28 17:11:33,704 INFO  SwAddin.cs: 344 - Showing property manager
2023-07-28 17:12:01,066 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:01,832 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:06,691 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:12,735 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:14,415 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:15,168 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:15,831 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:22,279 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:23,530 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:23,912 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:24,306 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:24,705 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:24,844 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:25,248 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:25,513 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:25,904 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:26,421 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:26,797 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:27,170 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:27,551 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:27,814 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:28,211 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:28,612 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:32,006 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2023-07-28 17:12:32,056 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:12:37,257 INFO  SwAddin.cs: 294 - Assembly export called for file VehiculoConPrototipo
2023-07-28 17:12:38,476 INFO  SwAddin.cs: 313 - Saving assembly
2023-07-28 17:12:40,343 INFO  SwAddin.cs: 316 - Opening property manager
2023-07-28 17:12:40,344 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from VehiculoConPrototipo
2023-07-28 17:12:40,345 INFO  ExportHelperExtension.cs: 1136 - Found 53 in VehiculoConPrototipo
2023-07-28 17:12:40,346 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in VehiculoConPrototipo
2023-07-28 17:12:40,347 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-28 17:12:40,347 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-07-28 17:12:40,348 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Parachoque delantero-1
2023-07-28 17:12:40,349 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Parachoque delantero-1
2023-07-28 17:12:40,349 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Parachoque delantero-1
2023-07-28 17:12:40,350 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Vehiculo_2_URDF-1
2023-07-28 17:12:40,351 INFO  ExportHelperExtension.cs: 1136 - Found 82 in Vehiculo_2_URDF-1
2023-07-28 17:12:40,351 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Vehiculo_2_URDF-1
2023-07-28 17:12:40,352 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base nueva-1
2023-07-28 17:12:40,352 INFO  ExportHelperExtension.cs: 1136 - Found 67 in Base nueva-1
2023-07-28 17:12:40,353 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base nueva-1
2023-07-28 17:12:40,353 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Parachoque trasero-1
2023-07-28 17:12:40,354 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Parachoque trasero-1
2023-07-28 17:12:40,354 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Parachoque trasero-1
2023-07-28 17:12:40,355 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from VehiculoConPrototipo
2023-07-28 17:12:40,355 INFO  ExportHelperExtension.cs: 1136 - Found 53 in VehiculoConPrototipo
2023-07-28 17:12:40,356 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in VehiculoConPrototipo
2023-07-28 17:12:40,356 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-07-28 17:12:40,357 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-07-28 17:12:40,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Parachoque delantero-1
2023-07-28 17:12:40,358 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Parachoque delantero-1
2023-07-28 17:12:40,358 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Parachoque delantero-1
2023-07-28 17:12:40,358 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Vehiculo_2_URDF-1
2023-07-28 17:12:40,359 INFO  ExportHelperExtension.cs: 1136 - Found 82 in Vehiculo_2_URDF-1
2023-07-28 17:12:40,360 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Vehiculo_2_URDF-1
2023-07-28 17:12:40,360 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base nueva-1
2023-07-28 17:12:40,361 INFO  ExportHelperExtension.cs: 1136 - Found 67 in Base nueva-1
2023-07-28 17:12:40,361 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base nueva-1
2023-07-28 17:12:40,362 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Parachoque trasero-1
2023-07-28 17:12:40,362 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Parachoque trasero-1
2023-07-28 17:12:40,363 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Parachoque trasero-1
2023-07-28 17:12:40,714 INFO  SwAddin.cs: 339 - Loading config tree
2023-07-28 17:12:40,715 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-07-28 17:12:40,717 INFO  SwAddin.cs: 344 - Showing property manager
2023-07-28 17:14:03,995 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:14:06,213 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:14:06,529 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:14:06,759 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:14:07,313 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:14:29,509 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:14:52,708 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:15:10,571 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:15:13,301 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:15:27,017 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:15:29,906 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:15:37,843 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:15:56,999 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-07-28 17:16:02,703 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
